기관유형,기관분류,상세기관분류,사이트명,사이트 구분,사이트링크
중앙행정기관,경찰청,경찰청,부산사상경찰서,웹,http://www.bspolice.go.kr/sasang/
중앙행정기관,경찰청,경찰청,부산강서경찰서,웹,http://www.bspolice.go.kr/gangseo/
중앙행정기관,경찰청,경찰청,대구중부경찰서,웹,https://www.dgpolice.go.kr/jungbu
중앙행정기관,경찰청,경찰청,대구남부경찰서,웹,https://www.dgpolice.go.kr/nambu
중앙행정기관,경찰청,경찰청,대구북부경찰서,웹,https://www.dgpolice.go.kr/bukbu
중앙행정기관,경찰청,경찰청,대구동부경찰서,웹,https://www.dgpolice.go.kr/dongbu
중앙행정기관,경찰청,경찰청,대구서부경찰서,웹,https://www.dgpolice.go.kr/seobu/
중앙행정기관,경찰청,경찰청,대구수성경찰서,웹,https://www.dgpolice.go.kr/suseong/
중앙행정기관,경찰청,경찰청,대구달서경찰서,웹,https://www.dgpolice.go.kr/dalseo/
중앙행정기관,경찰청,경찰청,대구달성경찰서,웹,https://www.dgpolice.go.kr/dalseong/
중앙행정기관,경찰청,경찰청,인천중부경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=jb
중앙행정기관,경찰청,경찰청,인천논현경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=nh
중앙행정기관,경찰청,경찰청,인천남동경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=nd
중앙행정기관,경찰청,경찰청,인천부평경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=bp
중앙행정기관,경찰청,경찰청,인천서부경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=sb
중앙행정기관,경찰청,경찰청,인천계양경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=gy
중앙행정기관,경찰청,경찰청,인천강화경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=gw
중앙행정기관,경찰청,경찰청,인천연수경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=ys
중앙행정기관,경찰청,경찰청,울산남부경찰서,웹,https://www.uspolice.go.kr/nambu/
중앙행정기관,경찰청,경찰청,울산동부경찰서,웹,https://www.uspolice.go.kr/dongbu/
중앙행정기관,경찰청,경찰청,울산중부경찰서,웹,https://www.uspolice.go.kr/jungbu
중앙행정기관,경찰청,경찰청,양주경찰서,웹,http://www.ggpolice.go.kr/yangju/
중앙행정기관,경찰청,경찰청,구리경찰서,웹,http://www.ggpolice.go.kr/guri/
중앙행정기관,경찰청,경찰청,101경비단,웹,http://www.smpa.go.kr/101ppsc
중앙행정기관,경찰청,경찰청,치안정책연구소,웹,http://www.psi.go.kr
중앙행정기관,경찰청,경찰청,대구성서경찰서,웹,https://www.dgpolice.go.kr/seongseo
중앙행정기관,경찰청,경찰청,서울혜화경찰서,웹,http://www.smpa.go.kr/hh/
중앙행정기관,경찰청,경찰청,서울동작경찰서,웹,http://www.smpa.go.kr/dj/
중앙행정기관,경찰청,경찰청,서울광진경찰서,웹,http://www.smpa.go.kr/gj/
중앙행정기관,경찰청,경찰청,서울강북경찰서,웹,http://www.smpa.go.kr/gb/
중앙행정기관,경찰청,경찰청,서울금천경찰서,웹,http://www.smpa.go.kr/gc/
중앙행정기관,경찰청,경찰청,부산연제경찰서,웹,http://www.bspolice.go.kr/yeonje/
중앙행정기관,경찰청,경찰청,울산울주경찰서,웹,https://www.uspolice.go.kr/ulju
중앙행정기관,경찰청,경찰청,청주흥덕경찰서,웹,http://www.cbpolice.go.kr/cjhd/
중앙행정기관,경찰청,경찰청,전주완산경찰서,웹,http://jjws.jbpolice.go.kr
중앙행정기관,경찰청,경찰청,전주덕진경찰서,웹,http://jjdj.jbpolice.go.kr
중앙행정기관,경찰청,경찰청,서울동대문경찰서,웹,http://www.smpa.go.kr/ddm/
중앙행정기관,경찰청,경찰청,제주지방경찰청,웹,http://www.jjpolice.go.kr
중앙행정기관,경찰청,경찰청,서귀포경찰서,웹,http://www.jjpolice.go.kr/seogwipo/
중앙행정기관,경찰청,경찰청,인천남부경찰서,웹,http://nb.icpolice.go.kr
중앙행정기관,경찰청,경찰청,경찰수사연수원,웹,http://www.kpia.go.kr
중앙행정기관,경찰청,경찰청,광주지방경찰청,웹,http://gjpolice.go.kr
중앙행정기관,경찰청,경찰청,대전지방경찰청,웹,http://www.djpolice.go.kr
중앙행정기관,경찰청,경찰청,대전중부경찰서,웹,http://www.djpolice.go.kr/djjb/
중앙행정기관,경찰청,경찰청,광주동부경찰서,웹,http://www.gjpolice.go.kr/db/
중앙행정기관,경찰청,경찰청,광주서부경찰서,웹,http://www.gjpolice.go.kr/sb/
중앙행정기관,경찰청,경찰청,광주남부경찰서,웹,http://www.gjpolice.go.kr/nb/
중앙행정기관,경찰청,경찰청,광주북부경찰서,웹,http://www.gjpolice.go.kr/bb/
중앙행정기관,경찰청,경찰청,광주광산경찰서,웹,http://www.gjpolice.go.kr/gs/
중앙행정기관,경찰청,경찰청,대전동부경찰서,웹,http://www.djpolice.go.kr/djdb/
중앙행정기관,경찰청,경찰청,대전서부경찰서,웹,http://www.djpolice.go.kr/djsb/
중앙행정기관,경찰청,경찰청,대전지방경찰청,모바일웹,http://www.djpolice.go.kr/m
중앙행정기관,경찰청,경찰청,대전둔산경찰서,웹,http://www.djpolice.go.kr/djds/
중앙행정기관,경찰청,경찰청,인천삼산경찰서,웹,http://www.icpolice.go.kr/police.php?dcode=ss
중앙행정기관,경찰청,경찰청,제주서부경찰서,웹,http://www.jjpolice.go.kr/seobu/
중앙행정기관,경찰청,경찰청,대전대덕경찰서,웹,http://www.djpolice.go.kr/djdd/
중앙행정기관,경찰청,경찰청,제주동부경찰서,웹,http://www.jjpolice.go.kr/dongbu/
중앙행정기관,경찰청,경찰청,김해중부경찰서,웹,http://www.gnpolice.go.kr/ghjb/
중앙행정기관,경찰청,경찰청,김해서부경찰서,웹,http://www.gnpolice.go.kr/ghsb/
중앙행정기관,경찰청,경찰청,천안서북경찰서,웹,http://www.cnpolice.go.kr/SEO/SB/
중앙행정기관,경찰청,경찰청,천안동남경찰서,웹,http://www.cnpolice.go.kr/SEO/DN/
중앙행정기관,경찰청,경찰청,동두천경찰서,웹,http://www.ggpolice.go.kr/ddc
중앙행정기관,경찰청,경찰청,부산기장경찰서,웹,http://www.bspolice.go.kr/gijang/
중앙행정기관,경찰청,경찰청,세종경찰서,웹,http://www.cnpolice.go.kr/SEO/SJ/
중앙행정기관,경찰청,경찰청,대구강북경찰서,웹,http://www.dgpolice.go.kr/gangbuk
중앙행정기관,경찰청,경찰청,중앙청사경비대,웹,http://www.smpa.go.kr/cgcsg
중앙행정기관,경찰청,경찰청,경찰청 서울특별시지방경찰청 정부서울청사경비대,웹,http://www.smpa.go.kr/cgcsg/
중앙행정기관,경찰청,경찰청,경찰청 충청북도지방경찰청 청주청원경찰서,웹,http://www.cbpolice.go.kr/cjsd/
중앙행정기관,경찰청,경찰청,경기남부지방경찰청,웹, http://www.ggpolice.go.kr
중앙행정기관,경찰청,경찰청,수원중부경찰서,웹, http://www.ggpolice.go.kr/swjb/
중앙행정기관,경찰청,경찰청,수원남부경찰서,웹, http://www.ggpolice.go.kr/swnb/
중앙행정기관,경찰청,경찰청,수원서부경찰서,웹, http://www.ggpolice.go.kr/swsb/
중앙행정기관,경찰청,경찰청,안양동안경찰서,웹, http://www.ggpolice.go.kr/ayda/
중앙행정기관,경찰청,경찰청,안양만안경찰서,웹, http://www.ggpolice.go.kr/ayma/
중앙행정기관,경찰청,경찰청,군포경찰서,웹, http://www.ggpolice.go.kr/gunpo/
중앙행정기관,경찰청,경찰청,성남수정경찰서,웹, http://www.ggpolice.go.kr/snsj/
중앙행정기관,경찰청,경찰청,성남중원경찰서,웹, http://www.ggpolice.go.kr/snjw/
중앙행정기관,경찰청,경찰청,분당경찰서,웹, http://www.ggpolice.go.kr/bd/
중앙행정기관,경찰청,경찰청,부천소사경찰서,웹, http://www.ggpolice.go.kr/bcss/
중앙행정기관,경찰청,경찰청,부천원미경찰서,웹, http://www.ggpolice.go.kr/bcym/
중앙행정기관,경찰청,경찰청,부천오정경찰서,웹, http://www.ggpolice.go.kr/bcoj/
중앙행정기관,경찰청,경찰청,광명경찰서,웹, http://www.ggpolice.go.kr/gm/
중앙행정기관,경찰청,경찰청,안산단원경찰서,웹, http://www.ggpolice.go.kr/ansan/
중앙행정기관,경찰청,경찰청,안산상록경찰서,웹, http://www.ggpolice.go.kr/assn/
중앙행정기관,경찰청,경찰청,시흥경찰서,웹, http://www.ggpolice.go.kr/sh/
중앙행정기관,경찰청,경찰청,평택경찰서,웹, http://www.ggpolice.go.kr/pt/
중앙행정기관,경찰청,경찰청,화성동부경찰서,웹, http://www.ggpolice.go.kr/hsdb/
중앙행정기관,경찰청,경찰청,화성서부경찰서,웹, http://www.ggpolice.go.kr/hssb/
중앙행정기관,경찰청,경찰청,용인동부경찰서,웹, http://www.ggpolice.go.kr/yidb/
중앙행정기관,경찰청,경찰청,용인서부경찰서,웹, http://www.ggpolice.go.kr/yisb/
중앙행정기관,경찰청,경찰청,광주경찰서,웹, http://www.ggpolice.go.kr/gj/
중앙행정기관,경찰청,경찰청,김포경찰서,웹, http://www.ggpolice.go.kr/gimpo/
중앙행정기관,경찰청,경찰청,과천경찰서,웹, http://www.ggpolice.go.kr/gc/
중앙행정기관,경찰청,경찰청,의왕경찰서,웹, http://www.ggpolice.go.kr/uw
중앙행정기관,경찰청,경찰청,하남경찰서,웹, http://www.ggpolice.go.kr/hn
중앙행정기관,경찰청,경찰청,이천경찰서,웹, http://www.ggpolice.go.kr/ic
중앙행정기관,경찰청,경찰청,안성경찰서,웹, http://www.ggpolice.go.kr/as/
중앙행정기관,경찰청,경찰청,여주경찰서,웹, http://www.ggpolice.go.kr/yj/
중앙행정기관,경찰청,경찰청,양평경찰서,웹, http://www.ggpolice.go.kr/yp/
중앙행정기관,경찰청,경찰청,인천국제공항경찰단,웹,http://www.icpolice.go.kr/police.php?dcode=gh
중앙행정기관,경찰청,경찰청,경찰인재개발원,웹,http://www.phrdi.go.kr
중앙행정기관,고용노동부,고용노동부,고용노동부,모바일웹,http://www.moel.go.kr
중앙행정기관,고용노동부,고용노동부,고용노동부,웹,http://www.moel.go.kr
중앙행정기관,고용노동부,고용노동부,고용노동부 청년 강소기업 체험,웹,http://www.work.go.kr/experi/index.do
중앙행정기관,고용노동부,고용노동부,직업능력지식포털 HRD-NET,모바일웹,http://m.hrd.go.kr
중앙행정기관,고용노동부,고용노동부,고용노동부 워크넷,모바일웹,http://m.work.go.kr
중앙행정기관,고용노동부,고용노동부,고용노동부 (영어),웹,http://moel.go.kr/english
중앙행정기관,고용노동부,고용노동부,용인고용센터,웹,http://www.work.go.kr/yongin
중앙행정기관,고용노동부,고용노동부,원주고용센터,웹,http://www.work.go.kr/wonju
중앙행정기관,고용노동부,고용노동부,삼척고용센터,웹,http://www.work.go.kr/samcheok
중앙행정기관,고용노동부,고용노동부,성남고용센터,웹,http://www.work.go.kr/seongnam
중앙행정기관,고용노동부,고용노동부,태백고용센터,웹,http://www.work.go.kr/taebaek
중앙행정기관,고용노동부,고용노동부,진주고용센터,웹,http://www.work.go.kr/jinju
중앙행정기관,고용노동부,고용노동부,고용노동부 지역고용정보네트워크,웹,http://www.reis.or.kr
중앙행정기관,고용노동부,고용노동부,고용노동부 태백지방고용노동청,웹,http://www.moel.go.kr/taebaek/
중앙행정기관,고용노동부,고용노동부,영월고용센터,웹,http://www.work.go.kr/yeongwol
중앙행정기관,고용노동부,고용노동부,영주고용센터,웹,http://www.work.go.kr/yeongju
중앙행정기관,고용노동부,고용노동부,양산고용센터,웹,http://www.work.go.kr/yangsan
중앙행정기관,고용노동부,고용노동부,울산고용센터,웹,http://www.work.go.kr/ulsan
중앙행정기관,고용노동부,고용노동부,통영고용센터,웹,http://www.work.go.kr/tongyeong
중앙행정기관,고용노동부,고용노동부,수원고용센터,웹,http://www.work.go.kr/suwon
중앙행정기관,고용노동부,고용노동부,속초고용센터,웹,http://www.work.go.kr/sokcho
중앙행정기관,고용노동부,고용노동부,시흥고용센터,웹,http://www.work.go.kr/siheung
중앙행정기관,고용노동부,고용노동부,서울서부고용센터,웹,http://www.work.go.kr/seoulseobu
중앙행정기관,고용노동부,고용노동부,서울남부고용센터,웹,http://www.work.go.kr/seoulnambu
중앙행정기관,고용노동부,고용노동부,서울관악고용센터,웹,http://www.work.go.kr/seoulgwanak
중앙행정기관,고용노동부,고용노동부,서울강남고용센터,웹,http://www.work.go.kr/seoulgangnam
중앙행정기관,고용노동부,고용노동부,서울동부고용센터,웹,http://www.work.go.kr/seouldongbu
중앙행정기관,고용노동부,고용노동부,서울북부고용센터,웹,http://www.work.go.kr/seoulbukbu
중앙행정기관,고용노동부,고용노동부,평택고용센터,웹,http://www.work.go.kr/pyeongtaek
중앙행정기관,고용노동부,고용노동부,포항고용센터,웹,http://www.work.go.kr/pohang
중앙행정기관,고용노동부,고용노동부,문경고용센터,웹,http://www.work.go.kr/mungyeong
중앙행정기관,고용노동부,고용노동부,마산고용센터,웹,http://www.work.go.kr/masan
중앙행정기관,고용노동부,고용노동부,제천고용센터,웹,http://www.work.go.kr/jecheon
중앙행정기관,고용노동부,고용노동부,인천북부고용센터,웹,http://www.work.go.kr/incheonbukbu
중앙행정기관,고용노동부,고용노동부,인천고용센터,웹,http://www.work.go.kr/incheon
중앙행정기관,고용노동부,고용노동부,익산고용센터,웹,http://www.work.go.kr/iksan
중앙행정기관,고용노동부,고용노동부,이천고용센터,웹,http://www.work.go.kr/icheon
중앙행정기관,고용노동부,고용노동부,화성고용센터,웹,http://www.work.go.kr/hwaseong
중앙행정기관,고용노동부,고용노동부,경주고용센터,웹,http://www.work.go.kr/gyeongju
중앙행정기관,고용노동부,고용노동부,광명고용센터,웹,http://www.work.go.kr/gwangmyeong
중앙행정기관,고용노동부,고용노동부,광주고용센터,웹,http://www.work.go.kr/gwangju
중앙행정기관,고용노동부,고용노동부,구미고용센터,웹,http://www.work.go.kr/gumi
중앙행정기관,고용노동부,고용노동부,고양고용센터,웹,http://www.work.go.kr/goyang
중앙행정기관,고용노동부,고용노동부,공주고용센터,웹,http://www.work.go.kr/gongju
중앙행정기관,고용노동부,고용노동부,김포고용센터,웹,http://www.work.go.kr/gimpo
중앙행정기관,고용노동부,고용노동부,김해고용센터,웹,http://www.work.go.kr/gimhae
중앙행정기관,고용노동부,고용노동부,김천고용센터,웹,http://www.work.go.kr/gimcheon
중앙행정기관,고용노동부,고용노동부,강릉고용센터,웹,http://www.work.go.kr/gangneung
중앙행정기관,고용노동부,고용노동부,대전고용센터,웹,http://www.work.go.kr/daejeon
중앙행정기관,고용노동부,고용노동부,대구서부고용센터,웹,http://www.work.go.kr/daeguseobu
중앙행정기관,고용노동부,고용노동부,대구강북고용센터,웹,http://www.work.go.kr/daegugangbuk
중앙행정기관,고용노동부,고용노동부,충주고용센터,웹,http://www.work.go.kr/chungju
중앙행정기관,고용노동부,고용노동부,춘천고용센터,웹,http://www.work.go.kr/chuncheon
중앙행정기관,고용노동부,고용노동부,청주고용센터,웹,http://www.work.go.kr/cheongju
중앙행정기관,고용노동부,고용노동부,창원고용센터,웹,http://www.work.go.kr/changwon
중앙행정기관,고용노동부,고용노동부,부산동부고용센터,웹,http://www.work.go.kr/busandongbu
중앙행정기관,고용노동부,고용노동부,부산북부고용센터,웹,http://www.work.go.kr/busanbukbu
중앙행정기관,고용노동부,고용노동부,부천고용센터,웹,http://www.work.go.kr/bucheon
중앙행정기관,고용노동부,고용노동부,안양고용센터,웹,http://www.work.go.kr/anyang
중앙행정기관,고용노동부,고용노동부,안산고용센터,웹,http://www.work.go.kr/ansan
중앙행정기관,고용노동부,고용노동부,안동고용센터,웹,http://www.work.go.kr/andong
중앙행정기관,고용노동부,고용노동부,고용노동통계,웹,http://laborstat.moel.go.kr
중앙행정기관,고용노동부,고용노동부,고용보험심사위원회,웹,https://eiac.ei.go.kr
중앙행정기관,고용노동부,고용노동부,중앙노동위원회,웹,http://www.nlrc.go.kr
중앙행정기관,고용노동부,고용노동부,서울지방노동위원회,웹,http://www.nlrc.go.kr/nlrc/seoul/main/index_home.go
중앙행정기관,고용노동부,고용노동부,부산지방노동위원회,웹,http://www.nlrc.go.kr/nlrc/busan/main/index_home.go
중앙행정기관,고용노동부,고용노동부,인천지방노동위원회,웹,http://www.nlrc.go.kr/nlrc/incheon/main/index_home.go
중앙행정기관,고용노동부,고용노동부,경기지방노동위원회,웹,http://www.nlrc.go.kr/nlrc/gyeonggi/main/index_home.go
중앙행정기관,고용노동부,고용노동부,강원지방노동위원회,웹,http://www.nlrc.go.kr/nlrc/gangwon/main/index_home.go
